customer id,transaction date,transaction type,amount
11,2017-11-18,C,502
11,2017-07-17,A,523
11,2017-08-15,B,722
11,2018-03-11,C,464
11,2016-05-05,A,842
11,2018-01-17,B,803
11,2016-12-10,C,963
11,2016-10-27,A,899
11,2018-06-07,B,495
11,2016-03-25,C,958
11,2017-10-22,A,674
11,2016-12-17,B,702
11,2017-11-13,C,579
11,2016-07-29,A,767
11,2017-11-23,B,724
11,2017-12-27,C,657
11,2018-02-22,A,501
11,2017-11-12,B,530
11,2017-02-10,C,793
11,2017-11-14,A,734
11,2016-03-26,B,975
11,2017-01-27,C,895
11,2016-08-13,A,617
11,2017-05-31,B,846
11,2016-03-02,C,624
11,2017-03-13,A,690
11,2016-12-22,B,856
11,2016-04-23,C,519
11,2017-05-09,A,881
11,2017-08-07,B,640
11,2017-10-26,C,836
11,2018-04-22,A,484
11,2018-07-26,B,736
11,2017-09-10,C,968
11,2017-06-12,A,673
11,2018-04-13,B,948
11,2018-02-27,C,817
11,2018-04-20,A,820
11,2016-04-07,B,934
11,2017-06-15,C,766
11,2016-02-11,A,441
11,2017-01-07,B,513
11,2016-06-14,C,644
11,2018-05-31,A,694
11,2017-03-23,B,670
11,2017-05-02,C,849
11,2017-05-22,A,854
11,2017-11-12,B,608
11,2017-11-03,C,652
11,2016-05-03,A,677
11,2017-03-25,B,608
11,2016-03-07,C,803
11,2016-05-04,A,621
11,2018-05-16,B,746
11,2018-04-17,C,759
11,2016-10-31,A,859
11,2017-09-07,B,585
11,2017-02-28,C,856
11,2018-03-02,A,536
11,2017-11-19,B,882
11,2016-03-11,C,572
11,2016-06-02,A,760
11,2017-07-19,B,999
11,2017-10-23,C,535
11,2018-06-28,A,704
11,2016-07-04,B,982
11,2016-02-12,C,709
11,2016-02-28,A,887
11,2017-01-05,B,938
11,2016-05-08,C,711
11,2016-02-07,A,733
11,2017-10-22,B,818
11,2016-08-13,C,748
11,2018-04-15,A,635
11,2017-08-07,B,725
11,2018-01-11,C,810
11,2018-06-07,A,701
11,2018-02-15,B,694
11,2017-12-31,C,471
11,2017-04-04,A,457
11,2018-05-11,B,443
11,2017-10-17,C,774
11,2016-10-28,A,483
11,2018-03-07,B,590
11,2016-06-09,C,971
11,2016-09-28,A,947
11,2016-09-07,B,582
11,2016-02-27,C,437
11,2016-10-17,A,921
11,2017-04-25,B,496
11,2017-07-09,C,907
11,2016-02-18,A,953
11,2018-01-31,B,483
11,2017-05-28,C,738
11,2018-03-11,A,694
11,2017-07-17,B,748
11,2018-05-13,C,930
11,2016-11-27,A,926
11,2017-05-23,B,456
11,2017-11-04,C,540
11,2016-07-04,A,728
11,2018-07-23,B,875
11,2016-11-07,C,723
11,2017-11-12,A,804
11,2016-09-08,B,843
11,2018-07-09,C,971
11,2018-05-15,A,618
11,2016-06-05,B,681
11,2017-10-10,C,707
11,2017-04-23,A,612
11,2016-05-11,B,474
11,2017-06-28,C,709
11,2017-03-09,A,606
11,2017-04-13,B,830
11,2017-07-11,C,479
11,2017-05-19,A,998
11,2018-06-16,B,646
11,2017-03-19,C,841
11,2016-09-20,A,823
11,2018-01-01,B,633
11,2017-03-18,C,969
11,2017-01-08,A,472
11,2018-04-16,B,667
11,2016-10-22,C,464
11,2017-03-25,A,956
11,2018-07-24,B,731
11,2016-08-19,C,950
11,2017-12-22,A,990
11,2018-07-11,B,661
11,2017-05-15,C,667
11,2016-07-30,A,439
11,2017-03-29,B,638
11,2017-10-06,C,754
11,2016-09-19,A,853
11,2016-05-08,B,563
11,2016-10-08,C,858
11,2016-08-21,A,491
11,2016-04-30,B,887
11,2018-03-06,C,710
11,2016-11-16,A,565
11,2017-06-16,B,933
11,2017-05-11,C,837
11,2017-02-04,A,501
11,2018-06-08,B,529
11,2016-04-17,C,890
11,2016-08-13,A,866
11,2016-01-30,B,408
11,2017-06-08,C,764
11,2017-01-03,A,926
11,2017-02-01,B,816
11,2018-02-02,C,938
11,2017-09-20,A,661
11,2017-10-05,B,621
11,2017-10-12,C,775
11,2018-06-03,A,762
11,2017-05-31,B,819
11,2018-03-01,C,616
11,2016-07-15,A,911
11,2017-05-30,B,458
11,2017-04-03,C,445
11,2018-03-04,A,889
12,2017-01-13,B,480
12,2016-06-11,C,984
12,2016-08-19,A,636
12,2016-06-05,B,678
12,2016-11-27,C,554
12,2016-10-20,A,464
12,2017-12-16,B,892
12,2017-07-27,C,715
12,2017-12-06,A,643
12,2017-12-15,B,932
12,2016-05-26,C,650
12,2018-04-19,A,642
12,2017-04-05,B,934
12,2016-12-18,C,942
12,2018-02-21,A,596
12,2017-03-05,B,621
12,2018-06-26,C,556
12,2016-02-09,A,687
12,2017-01-20,B,876
12,2016-05-30,C,593
12,2018-06-02,A,940
12,2016-02-08,B,482
12,2017-12-24,C,810
12,2016-11-25,A,517
12,2016-03-12,B,666
12,2018-01-06,C,647
12,2017-04-05,A,989
12,2016-09-21,B,798
12,2018-03-10,C,838
12,2017-07-09,A,474
12,2016-03-19,B,522
12,2017-02-06,C,796
12,2016-04-24,A,518
12,2017-01-20,B,690
12,2016-11-07,C,664
12,2016-07-17,A,911
12,2016-02-11,B,971
12,2018-05-31,C,681
12,2018-07-26,A,995
12,2017-05-07,B,731
12,2016-09-10,C,703
12,2017-03-04,A,476
12,2018-03-25,B,959
12,2016-08-28,C,467
12,2018-06-16,A,726
12,2016-03-30,B,913
12,2017-09-26,C,483
12,2016-04-06,A,846
12,2018-04-12,B,427
12,2017-05-29,C,403
12,2016-11-24,A,802
12,2017-07-10,B,616
12,2018-03-23,C,694
12,2018-07-05,A,997
12,2018-04-04,B,840
12,2018-04-09,C,607
12,2018-01-26,A,872
12,2017-02-16,B,754
12,2017-08-10,C,777
12,2017-01-18,A,872
12,2017-02-10,B,583
12,2016-10-15,C,735
12,2016-04-12,A,715
12,2016-07-20,B,437
12,2017-12-23,C,537
12,2018-05-19,A,404
12,2017-12-22,B,489
12,2017-05-25,C,474
12,2017-04-25,A,603
12,2017-07-07,B,596
12,2018-05-12,C,780
12,2018-02-22,A,482
12,2018-05-31,B,612
12,2016-06-19,C,852
12,2017-11-26,A,853
12,2016-02-25,B,433
12,2017-07-03,C,799
12,2018-04-21,A,436
12,2016-12-23,B,446
12,2018-07-07,C,496
12,2016-04-30,A,684
12,2017-10-23,B,857
12,2017-07-30,C,860
12,2017-05-28,A,779
12,2018-03-04,B,407
12,2016-08-14,C,819
12,2016-03-06,A,492
12,2017-09-12,B,427
12,2018-06-25,C,491
12,2017-11-18,A,465
12,2017-08-04,B,800
12,2016-06-30,C,759
12,2017-02-02,A,761
12,2016-09-02,B,914
12,2018-05-24,C,438
12,2016-11-03,A,774
12,2016-12-30,B,626
12,2018-01-05,C,830
12,2016-05-31,A,682
12,2017-12-11,B,967
12,2018-06-28,C,689
12,2016-02-16,A,657
12,2017-04-18,B,663
12,2017-08-07,C,985
12,2017-07-09,A,978
12,2016-02-28,B,454
12,2017-10-20,C,524
12,2017-04-26,A,421
12,2016-12-11,B,546
12,2016-06-08,C,809
12,2017-09-29,A,753
12,2017-04-09,B,405
12,2016-12-06,C,980
12,2018-01-08,A,731
12,2016-06-18,B,847
12,2017-09-30,C,469
12,2016-08-28,A,787
12,2016-12-17,B,470
12,2017-05-07,C,503
12,2017-02-24,A,532
12,2016-08-25,B,808
12,2016-07-22,C,642
12,2016-04-24,A,412
12,2016-06-30,B,514
12,2016-04-23,C,585
12,2017-12-02,A,444
12,2017-02-25,B,941
12,2018-02-22,C,750
12,2016-12-21,A,648
12,2017-01-02,B,680
12,2017-01-05,C,792
12,2018-03-16,A,873
12,2017-04-27,B,684
12,2017-11-25,C,937
12,2017-08-17,A,848
12,2016-09-07,B,905
12,2016-07-19,C,743
12,2016-09-17,A,808
12,2018-05-02,B,599
12,2017-09-14,C,458
12,2017-10-01,A,633
12,2017-12-06,B,871
12,2018-04-23,C,603
12,2016-12-28,A,987
12,2017-04-28,B,889
12,2016-10-20,C,914
12,2016-12-05,A,626
12,2017-07-05,B,610
12,2017-05-31,C,450
12,2016-03-25,A,593
12,2016-05-08,B,550
12,2016-12-12,C,583
12,2017-08-01,A,437
12,2017-04-11,B,663
12,2017-08-25,C,990
12,2018-06-17,A,414
12,2017-09-30,B,623
12,2017-11-09,C,553
12,2018-05-12,A,503
12,2016-06-28,B,578
12,2017-03-30,C,765
12,2017-09-23,A,947
12,2016-05-11,B,878
12,2017-05-19,C,903
12,2016-06-19,A,473
12,2016-04-14,B,731
12,2017-08-11,C,735
12,2016-03-30,A,880
12,2018-04-24,B,604
12,2016-07-01,C,872
12,2017-03-04,A,446
12,2017-12-19,B,694
12,2017-11-09,C,705
12,2017-12-12,A,582
12,2017-12-28,B,601
12,2016-03-27,C,810
12,2016-10-23,A,656
12,2016-10-28,B,804
12,2017-03-09,C,963
12,2018-02-21,A,891
12,2018-01-13,B,477
12,2018-01-28,C,970
12,2018-03-24,A,751
12,2018-04-08,B,686
12,2016-11-08,C,674
12,2017-01-08,A,483
12,2017-06-07,B,646
12,2018-04-02,C,516
12,2017-12-22,A,768
12,2016-03-07,B,953
12,2016-05-01,C,968
12,2017-10-31,A,550
12,2016-06-17,B,896
12,2017-06-17,C,577
12,2018-05-15,A,818
12,2016-05-24,B,481
12,2016-06-08,C,736
12,2018-03-22,A,500
12,2017-07-17,B,849
12,2018-06-11,C,584
12,2017-07-25,A,705
12,2017-11-12,B,600
12,2017-12-13,C,501
12,2016-07-16,A,880
13,2017-02-18,B,457
13,2018-05-22,C,579
13,2016-05-05,A,563
13,2016-04-03,B,851
13,2017-11-09,C,505
13,2016-06-19,A,713
13,2017-04-22,B,972
13,2016-05-01,C,966
13,2017-04-06,A,858
13,2018-03-29,B,428
13,2016-10-04,C,533
13,2016-01-31,A,817
13,2016-07-08,B,786
13,2016-12-02,C,953
13,2018-03-16,A,820
13,2016-11-04,B,404
13,2017-05-04,C,969
13,2017-07-18,A,806
13,2016-02-29,B,512
13,2018-07-17,C,801
13,2016-07-09,A,520
13,2016-08-17,B,692
13,2017-08-11,C,623
13,2017-06-25,A,631
13,2016-06-27,B,544
13,2016-02-24,C,722
13,2016-03-30,A,789
13,2017-12-10,B,952
13,2016-05-01,C,521
13,2016-04-25,A,416
13,2016-12-27,B,826
13,2017-10-20,C,783
13,2017-11-20,A,548
13,2018-05-22,B,659
13,2018-06-05,C,582
13,2017-03-04,A,934
13,2018-06-29,B,867
13,2016-02-28,C,448
13,2018-05-03,A,832
13,2016-09-21,B,837
13,2017-03-19,C,408
13,2017-06-03,A,978
13,2016-10-15,B,971
13,2017-01-13,C,703
13,2017-01-13,A,752
13,2016-10-09,B,915
13,2018-05-13,C,764
13,2016-10-03,A,813
13,2016-05-20,B,953
13,2017-11-10,C,428
13,2017-08-04,A,926
13,2018-01-26,B,888
13,2016-12-08,C,901
13,2018-01-03,A,529
13,2016-06-04,B,658
13,2016-07-21,C,990
13,2016-04-22,A,520
13,2018-05-09,B,935
13,2016-05-20,C,728
13,2016-02-24,A,525
13,2018-02-09,B,699
13,2017-05-30,C,533
13,2016-09-13,A,490
13,2016-10-30,B,766
13,2018-02-05,C,774
13,2016-08-24,A,405
13,2016-05-29,B,753
13,2018-06-01,C,499
13,2018-01-27,A,438
13,2017-12-24,B,909
13,2017-06-09,C,618
13,2016-02-10,A,668
13,2016-07-29,B,853
13,2017-06-26,C,735
13,2018-04-14,A,763
13,2016-08-11,B,825
13,2016-09-10,C,726
13,2017-10-06,A,696
13,2017-07-01,B,613
13,2016-02-15,C,987
13,2018-04-04,A,786
13,2016-05-07,B,602
13,2016-08-10,C,523
13,2017-03-27,A,542
13,2016-10-14,B,407
13,2017-10-29,C,569
13,2017-01-31,A,704
13,2017-06-29,B,523
13,2016-07-08,C,691
13,2018-05-26,A,534
13,2016-02-05,B,481
13,2016-07-24,C,598
13,2017-08-10,A,450
13,2018-03-22,B,547
13,2016-04-28,C,802
13,2016-11-03,A,498
13,2018-02-27,B,795
13,2018-01-21,C,998
13,2017-08-03,A,628
13,2016-03-16,B,562
13,2016-05-06,C,779
13,2016-03-17,A,876
13,2016-06-18,B,605
13,2016-08-25,C,915
13,2017-05-22,A,446
13,2016-07-18,B,874
13,2017-01-01,C,812
13,2017-07-12,A,702
13,2016-07-30,B,741
13,2018-03-03,C,731
13,2018-04-03,A,850
13,2017-10-14,B,781
13,2017-07-04,C,675
13,2018-02-11,A,774
13,2016-11-23,B,770
13,2016-08-15,C,834
13,2017-11-13,A,922
13,2016-11-28,B,909
13,2017-10-19,C,552
13,2016-02-13,A,441
13,2016-08-13,B,649
13,2016-06-24,C,523
13,2018-05-16,A,730
13,2016-10-20,B,840
13,2016-08-09,C,439
13,2018-07-01,A,656
13,2018-03-18,B,694
13,2018-01-10,C,878
13,2016-10-31,A,440
13,2018-06-21,B,731
13,2018-04-17,C,896
13,2016-12-04,A,845
13,2017-06-07,B,876
13,2016-06-26,C,869
13,2017-04-21,A,808
13,2017-11-10,B,849
13,2016-03-11,C,578
13,2016-02-24,A,956
13,2018-04-17,B,731
13,2018-02-28,C,750
13,2016-10-17,A,410
13,2016-07-03,B,859
13,2016-08-13,C,905
13,2018-05-11,A,667
13,2017-11-12,B,769
13,2017-10-28,C,836
13,2017-11-07,A,959
13,2016-11-26,B,972
13,2017-10-12,C,453
13,2018-01-24,A,578
13,2017-04-20,B,971
13,2017-12-30,C,444
13,2018-02-09,A,743
13,2017-04-22,B,699
13,2016-07-30,C,940
13,2017-09-19,A,563
13,2017-01-06,B,666
13,2018-01-23,C,986
13,2016-04-10,A,816
13,2016-07-12,B,616
13,2016-11-29,C,450
13,2017-07-14,A,684
13,2017-02-08,B,412
13,2016-10-18,C,668
13,2016-08-18,A,805
13,2017-06-25,B,765
13,2017-08-16,C,743
13,2016-10-18,A,728
13,2018-05-03,B,531
13,2018-06-10,C,584
13,2018-03-09,A,528
13,2018-06-24,B,936
13,2018-07-15,C,1000
13,2016-07-27,A,604
13,2017-06-14,B,848
13,2016-06-25,C,547
13,2017-10-29,A,744
13,2016-03-14,B,591
13,2016-05-20,C,679
13,2017-02-02,A,405
13,2018-06-17,B,470
13,2017-04-28,C,598
13,2016-04-11,A,669
13,2016-10-24,B,793
13,2017-05-29,C,633
13,2016-11-11,A,417
13,2017-06-14,B,721
13,2016-02-20,C,755
13,2016-10-06,A,588
13,2018-06-18,B,530
13,2017-06-05,C,509
13,2018-01-16,A,567
13,2017-02-13,B,403
13,2018-03-23,C,577
14,2016-07-28,A,420
14,2016-09-24,B,554
14,2016-08-19,C,564
14,2016-09-16,A,646
14,2016-03-28,B,764
14,2018-02-16,C,481
14,2017-01-28,A,841
14,2017-02-20,B,885
14,2017-11-07,C,590
14,2016-08-30,A,976
14,2017-11-07,B,566
14,2016-03-06,C,578
14,2017-12-31,A,921
14,2017-11-01,B,673
14,2016-11-04,C,822
14,2018-06-16,A,415
14,2017-10-21,B,574
14,2017-04-21,C,846
14,2016-10-23,A,842
14,2017-12-19,B,632
14,2016-12-02,C,592
14,2017-04-19,A,589
14,2016-05-02,B,664
14,2016-06-18,C,514
14,2017-03-17,A,977
14,2016-02-15,B,569
14,2018-06-01,C,990
14,2016-08-01,A,520
14,2016-11-23,B,404
14,2016-11-27,C,810
14,2016-06-08,A,929
14,2017-08-21,B,417
14,2016-06-30,C,754
14,2016-07-30,A,687
14,2018-04-07,B,855
14,2017-12-27,C,977
14,2017-06-08,A,779
14,2017-04-07,B,406
14,2018-02-07,C,821
14,2016-09-25,A,974
14,2018-07-09,B,946
14,2017-01-01,C,531
14,2017-06-25,A,864
14,2017-10-03,B,623
14,2016-10-19,C,469
14,2017-06-02,A,989
14,2017-06-06,B,693
14,2017-06-05,C,657
14,2017-02-25,A,505
14,2016-03-18,B,905
14,2017-08-13,C,573
14,2017-12-31,A,701
14,2017-12-11,B,853
14,2017-07-07,C,542
14,2016-09-06,A,819
14,2018-02-19,B,768
14,2016-03-24,C,508
14,2016-09-24,A,698
14,2018-02-04,B,727
14,2018-03-24,C,966
14,2016-06-23,A,920
14,2017-09-05,B,871
14,2016-02-02,C,423
14,2017-11-15,A,888
14,2016-11-07,B,458
14,2016-10-27,C,707
14,2016-05-08,A,881
14,2016-10-19,B,971
14,2018-05-26,C,667
14,2017-08-20,A,938
14,2018-05-17,B,969
14,2016-06-07,C,561
14,2017-01-30,A,555
14,2017-02-16,B,583
14,2017-11-22,C,515
14,2016-04-22,A,412
14,2016-02-08,B,683
14,2016-06-16,C,651
14,2018-06-08,A,535
14,2016-02-11,B,428
14,2018-07-30,C,878
14,2016-08-11,A,733
14,2018-02-19,B,719
14,2016-04-09,C,497
14,2016-02-06,A,531
14,2018-06-28,B,865
14,2017-05-01,C,979
14,2016-07-05,A,894
14,2017-05-29,B,715
14,2016-06-13,C,627
14,2017-09-30,A,529
14,2018-02-23,B,884
14,2016-10-24,C,404
14,2017-02-22,A,999
14,2017-11-10,B,525
14,2017-12-15,C,774
14,2018-06-04,A,639
14,2016-12-15,B,441
14,2016-10-02,C,907
14,2016-08-29,A,996
14,2018-01-28,B,859
14,2016-12-15,C,662
14,2016-11-25,A,813
14,2017-01-14,B,834
14,2018-06-16,C,454
14,2017-04-12,A,827
14,2016-11-19,B,862
14,2016-10-06,C,466
14,2016-05-01,A,731
14,2016-11-08,B,925
14,2018-01-24,C,642
14,2016-04-28,A,458
14,2017-03-22,B,692
14,2016-05-30,C,838
14,2018-04-12,A,957
14,2017-07-10,B,678
14,2017-07-12,C,914
14,2017-09-16,A,407
14,2017-12-04,B,867
14,2017-06-18,C,706
14,2018-04-18,A,623
14,2017-09-25,B,452
14,2017-01-11,C,607
14,2018-02-20,A,617
14,2016-03-08,B,786
14,2017-02-18,C,518
14,2017-08-20,A,406
14,2016-07-20,B,633
14,2016-08-31,C,607
14,2017-09-08,A,419
14,2016-09-12,B,491
14,2017-01-31,C,716
14,2016-10-23,A,715
14,2016-12-21,B,756
14,2016-03-19,C,445
14,2016-02-12,A,885
14,2017-02-11,B,854
14,2016-04-05,C,570
14,2016-02-04,A,549
14,2016-07-30,B,808
14,2018-03-10,C,613
14,2018-02-08,A,672
14,2016-06-11,B,755
14,2017-02-04,C,754
14,2018-01-15,A,566
14,2017-01-18,B,614
14,2016-09-29,C,480
14,2016-10-15,A,705
14,2018-05-02,B,677
14,2018-07-04,C,992
14,2018-01-08,A,924
14,2016-07-11,B,832
14,2016-07-04,C,433
14,2016-06-04,A,497
14,2016-12-21,B,825
14,2017-02-02,C,498
14,2016-08-13,A,721
14,2017-09-19,B,422
14,2017-05-28,C,909
14,2017-03-05,A,996
14,2016-10-01,B,670
14,2017-03-11,C,656
14,2016-09-15,A,770
14,2016-02-25,B,757
14,2016-06-19,C,444
14,2017-10-28,A,716
14,2016-04-12,B,449
14,2016-05-23,C,645
14,2016-02-12,A,844
14,2016-10-10,B,492
14,2016-02-28,C,491
14,2017-12-19,A,889
14,2017-07-28,B,437
14,2016-02-19,C,781
14,2016-05-19,A,897
14,2018-07-30,B,787
14,2017-07-09,C,949
14,2016-06-22,A,875
14,2016-03-10,B,761
14,2016-09-29,C,630
14,2018-07-15,A,430
14,2018-01-19,B,612
14,2016-03-31,C,462
14,2018-07-04,A,548
14,2016-04-08,B,434
14,2017-04-05,C,886
15,2016-02-22,A,786
15,2016-03-28,B,459
15,2016-10-22,C,712
15,2018-06-22,A,730
15,2016-02-03,B,997
15,2017-12-28,C,463
15,2017-11-13,A,977
15,2017-05-17,B,525
15,2016-08-01,C,608
15,2017-11-22,A,842
15,2017-01-22,B,917
15,2016-05-28,C,689
15,2016-12-18,A,706
15,2018-01-04,B,575
15,2018-07-11,C,955
15,2017-12-25,A,461
15,2017-03-29,B,679
15,2017-06-25,C,719
15,2017-04-05,A,534
15,2017-06-27,B,589
15,2018-01-07,C,892
15,2017-11-11,A,945
15,2017-04-17,B,618
15,2016-07-29,C,776
15,2018-03-14,A,920
15,2018-02-03,B,590
15,2016-12-22,C,909
15,2017-03-18,A,757
15,2018-05-30,B,829
15,2017-03-29,C,957
15,2017-06-04,A,914
15,2018-03-11,B,741
15,2016-07-23,C,606
15,2017-02-27,A,627
15,2017-12-10,B,488
15,2016-11-26,C,834
15,2016-03-10,A,965
15,2016-09-13,B,635
15,2016-11-11,C,474
15,2017-08-06,A,932
15,2017-01-22,B,808
15,2016-08-03,C,788
15,2016-05-09,A,986
15,2017-12-14,B,828
15,2016-08-23,C,805
15,2016-04-07,A,480
15,2017-03-11,B,954
15,2018-05-30,C,647
15,2016-12-12,A,625
15,2017-05-16,B,989
15,2017-03-24,C,564
15,2018-05-02,A,821
15,2018-04-21,B,735
15,2016-06-21,C,767
15,2016-04-23,A,900
15,2016-07-20,B,438
15,2016-11-16,C,713
15,2016-10-14,A,688
15,2017-03-05,B,551
15,2017-10-29,C,840
15,2016-06-02,A,561
15,2016-12-03,B,877
15,2017-02-14,C,501
15,2017-10-09,A,818
15,2018-01-25,B,483
15,2016-02-14,C,950
15,2016-04-25,A,818
15,2016-09-21,B,830
15,2016-09-23,C,941
15,2016-03-15,A,974
15,2016-07-16,B,764
15,2017-01-05,C,477
15,2016-12-26,A,751
15,2016-03-09,B,624
15,2016-06-01,C,563
15,2018-04-17,A,962
15,2017-11-02,B,518
15,2017-10-04,C,955
15,2017-01-22,A,508
15,2016-04-24,B,847
15,2017-09-21,C,536
15,2017-11-08,A,459
15,2018-07-10,B,540
15,2016-03-20,C,643
15,2016-02-22,A,450
15,2017-11-27,B,414
15,2017-12-19,C,481
15,2016-05-11,A,881
15,2018-06-09,B,910
15,2017-05-10,C,482
15,2016-12-25,A,835
15,2017-05-06,B,995
15,2018-06-01,C,814
15,2017-04-15,A,971
15,2018-01-04,B,731
15,2016-12-27,C,925
15,2016-09-29,A,479
15,2017-09-08,B,657
15,2016-11-28,C,520
15,2018-02-25,A,544
15,2018-01-07,B,950
15,2018-06-23,C,474
15,2018-07-03,A,673
15,2016-08-24,B,571
15,2016-09-10,C,934
15,2017-06-30,A,958
15,2018-05-06,B,752
15,2018-03-25,C,635
15,2017-03-07,A,482
15,2016-07-01,B,792
15,2017-07-07,C,463
15,2017-10-15,A,537
15,2018-01-04,B,780
15,2017-12-16,C,742
15,2017-02-17,A,956
15,2018-05-15,B,895
15,2016-06-19,C,588
15,2017-08-07,A,757
15,2016-03-11,B,449
15,2018-04-29,C,722
15,2018-06-19,A,946
15,2018-01-04,B,981
15,2016-06-04,C,733
15,2016-08-20,A,744
15,2017-01-03,B,834
15,2017-02-12,C,509
15,2016-08-19,A,817
15,2016-08-03,B,848
15,2016-06-13,C,563
15,2018-04-15,A,981
15,2018-04-07,B,585
15,2018-03-12,C,605
15,2017-11-03,A,592
15,2016-04-11,B,893
15,2018-04-27,C,429
15,2017-09-17,A,906
15,2018-05-09,B,878
15,2016-03-11,C,828
15,2018-01-23,A,629
15,2016-05-09,B,960
15,2017-04-09,C,778
15,2017-03-31,A,917
15,2016-05-26,B,671
15,2016-08-13,C,814
15,2017-04-16,A,950
15,2016-11-05,B,858
15,2016-10-01,C,877
15,2018-05-03,A,400
15,2017-10-26,B,874
15,2017-11-25,C,407
15,2016-02-07,A,693
15,2018-03-02,B,922
15,2018-02-01,C,838
15,2016-10-12,A,474
15,2017-02-18,B,738
15,2017-12-17,C,932
15,2018-01-19,A,976
15,2016-06-06,B,721
15,2016-05-16,C,956
15,2016-05-25,A,415
15,2018-01-31,B,937
15,2018-06-08,C,908
15,2018-06-23,A,556
15,2018-03-01,B,944
15,2016-10-19,C,923
15,2018-03-16,A,922
15,2017-12-15,B,671
15,2017-08-25,C,696
15,2018-06-29,A,921
15,2018-04-17,B,946
15,2016-03-13,C,771
15,2018-05-17,A,742
15,2016-11-13,B,839
15,2017-09-20,C,745
15,2018-04-26,A,890
15,2016-05-22,B,467
15,2017-04-19,C,740
15,2017-01-17,A,869
15,2017-05-17,B,624
15,2017-04-23,C,776
15,2016-10-29,A,836
15,2017-05-17,B,459
15,2017-09-18,C,951
16,2017-07-23,A,966
16,2016-10-03,B,850
16,2017-12-10,C,694
16,2016-06-16,A,641
16,2016-07-29,B,836
16,2016-08-29,C,526
16,2018-01-28,A,921
16,2016-07-23,B,677
16,2017-02-24,C,582
16,2016-04-25,A,504
16,2017-04-14,B,915
16,2017-09-11,C,799
16,2017-04-01,A,956
16,2016-03-30,B,864
16,2017-04-23,C,495
16,2017-12-10,A,623
16,2017-12-31,B,481
16,2016-12-03,C,444
16,2016-10-06,A,776
16,2018-07-01,B,677
16,2018-02-15,C,925
16,2017-06-11,A,599
16,2017-07-30,B,904
16,2016-06-26,C,739
16,2016-06-07,A,752
16,2017-10-08,B,471
16,2017-03-23,C,653
16,2016-06-12,A,812
16,2016-12-19,B,850
16,2018-02-06,C,645
16,2017-07-21,A,793
16,2017-11-23,B,593
16,2018-07-04,C,554
16,2017-02-04,A,735
16,2016-11-09,B,695
16,2017-11-20,C,533
16,2016-09-09,A,948
16,2017-12-23,B,933
16,2017-02-20,C,863
16,2017-06-14,A,483
16,2017-05-08,B,577
16,2018-02-12,C,842
16,2017-01-08,A,424
16,2017-05-20,B,575
16,2017-04-29,C,974
16,2016-12-01,A,809
16,2017-06-22,B,715
16,2017-12-16,C,475
16,2018-02-22,A,561
16,2017-05-01,B,733
16,2017-10-18,C,456
16,2016-02-29,A,734
16,2018-07-12,B,879
16,2017-10-20,C,754
16,2016-10-08,A,733
16,2017-04-02,B,702
16,2016-02-13,C,855
16,2017-08-20,A,531
16,2016-11-16,B,537
16,2016-03-03,C,799
16,2017-02-08,A,745
16,2017-01-09,B,932
16,2018-01-27,C,475
16,2016-07-26,A,685
16,2018-06-12,B,693
16,2016-08-07,C,808
16,2016-12-02,A,941
16,2016-05-22,B,745
16,2017-09-06,C,889
16,2016-05-12,A,855
16,2017-10-02,B,1000
16,2017-01-15,C,664
16,2016-07-30,A,590
16,2016-10-06,B,949
16,2016-07-05,C,786
16,2018-06-08,A,583
16,2016-09-22,B,876
16,2016-10-03,C,586
16,2018-04-26,A,853
16,2018-01-08,B,873
16,2017-07-18,C,551
16,2017-09-26,A,702
16,2017-10-28,B,437
16,2018-06-01,C,956
16,2016-05-04,A,781
16,2017-12-20,B,497
16,2017-04-19,C,537
16,2016-12-24,A,864
16,2016-02-18,B,916
16,2017-01-19,C,753
16,2016-09-15,A,952
16,2016-06-27,B,602
16,2017-10-22,C,759
16,2017-06-26,A,537
16,2017-09-22,B,798
16,2017-02-09,C,821
16,2016-08-16,A,658
16,2017-06-21,B,882
16,2017-04-22,C,495
16,2017-04-15,A,476
16,2016-07-24,B,401
16,2018-06-16,C,915
16,2017-03-18,A,990
16,2017-08-17,B,937
16,2017-09-25,C,966
16,2016-06-15,A,521
16,2017-07-02,B,435
16,2018-06-08,C,616
16,2018-05-10,A,874
16,2018-07-27,B,706
16,2017-04-14,C,447
16,2016-05-26,A,810
16,2017-09-30,B,655
16,2017-04-21,C,977
16,2016-04-19,A,513
16,2016-07-13,B,756
16,2017-12-30,C,987
16,2017-01-22,A,851
16,2017-09-10,B,863
16,2017-10-18,C,716
16,2016-10-28,A,880
16,2017-10-20,B,697
16,2017-11-04,C,805
16,2017-06-02,A,729
16,2018-06-12,B,505
16,2018-02-02,C,818
16,2016-06-22,A,791
16,2017-03-12,B,906
16,2017-02-18,C,727
16,2016-12-03,A,959
16,2016-12-27,B,534
16,2018-01-19,C,869
16,2017-05-01,A,994
16,2017-12-11,B,583
16,2017-07-01,C,913
16,2016-06-16,A,890
16,2016-04-10,B,794
16,2017-03-09,C,821
16,2016-10-26,A,678
16,2018-04-13,B,848
16,2016-04-21,C,901
16,2017-09-11,A,588
16,2017-05-20,B,527
16,2017-01-22,C,512
16,2016-10-23,A,556
16,2017-06-11,B,606
16,2018-02-15,C,617
